response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment
143,36,2025-11-16 04:23:50,business,業務部門,executive,役員,low,低頻度,True,C,C社,4,3,3,1,2,2,2,4,5,2,1,1,4,4,4,5,2,3,5,1,
144,36,2025-11-02 05:16:50,business,業務部門,executive,役員,low,低頻度,True,D,D社,4,1,4,2,2,1,2,4,3,3,4,4,5,4,1,4,3,4,2,3,
145,37,2025-11-15 09:27:50,it,IT部門,leader,リーダー,low,低頻度,False,A,A社,4,1,5,1,1,5,1,4,2,1,1,2,4,4,3,5,5,1,4,4,改善提案が的確で、ビジネスに貢献してくれています。
146,37,2025-11-08 05:07:50,it,IT部門,leader,リーダー,low,低頻度,False,B,B社,4,4,2,1,2,1,4,3,4,5,2,4,2,5,5,1,3,1,4,4,
147,37,2025-11-18 00:08:50,it,IT部門,leader,リーダー,low,低頻度,False,C,C社,4,2,1,3,1,2,1,2,5,5,2,2,3,2,2,5,5,5,4,1,一部対応に遅れが見られることがあります。
148,37,2025-11-08 08:44:50,it,IT部門,leader,リーダー,low,低頻度,False,D,D社,3,3,5,4,3,3,4,3,1,4,1,4,4,2,3,1,5,5,4,3,
149,38,2025-10-28 00:42:50,logistics,物流部門,manager,マネージャー,medium,中頻度,True,A,A社,2,5,4,2,3,1,1,1,5,1,2,3,4,5,5,2,1,5,5,1,
150,38,2025-10-31 07:24:50,logistics,物流部門,manager,マネージャー,medium,中頻度,True,B,B社,4,5,1,2,3,4,4,2,5,4,3,3,1,2,1,4,4,3,3,3,
151,38,2025-10-29 05:04:50,logistics,物流部門,manager,マネージャー,medium,中頻度,True,C,C社,1,1,3,3,2,3,1,4,1,5,3,5,4,4,1,1,2,3,5,2,技術的な知識が豊富で、安心して任せられます。
152,38,2025-10-27 02:31:50,logistics,物流部門,manager,マネージャー,medium,中頻度,True,D,D社,1,4,2,3,2,4,4,5,1,2,4,5,5,2,2,4,1,1,5,3,
153,39,2025-11-03 01:36:50,hr,人事部門,leader,リーダー,medium,中頻度,True,A,A社,1,4,3,3,1,4,1,2,2,1,3,1,3,1,5,5,3,3,2,1,
154,39,2025-11-20 07:53:50,hr,人事部門,leader,リーダー,medium,中頻度,True,B,B社,1,5,4,5,4,4,2,4,4,1,3,2,2,2,4,5,5,1,3,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
155,39,2025-11-03 08:59:50,hr,人事部門,leader,リーダー,medium,中頻度,True,C,C社,3,3,1,5,1,1,5,2,2,3,5,3,4,1,1,2,5,4,1,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
156,39,2025-11-14 07:08:50,hr,人事部門,leader,リーダー,medium,中頻度,True,D,D社,1,2,4,5,3,5,1,2,2,2,5,4,5,3,4,5,2,2,1,1,
157,40,2025-11-15 07:27:50,finance,経理財務部門,manager,マネージャー,low,低頻度,True,A,A社,4,3,1,1,1,3,5,3,1,2,5,1,2,1,4,1,1,1,3,3,
158,40,2025-11-23 09:14:50,finance,経理財務部門,manager,マネージャー,low,低頻度,True,B,B社,5,2,5,2,4,2,2,1,1,4,5,4,5,1,3,2,1,1,1,3,
159,40,2025-11-24 01:24:50,finance,経理財務部門,manager,マネージャー,low,低頻度,True,C,C社,1,5,2,4,2,5,2,5,4,1,2,3,4,4,3,4,3,4,3,4,技術的な知識が豊富で、安心して任せられます。
160,40,2025-10-28 00:55:50,finance,経理財務部門,manager,マネージャー,low,低頻度,True,D,D社,3,2,5,1,1,1,4,4,5,4,4,3,4,4,1,2,1,5,2,1,
161,41,2025-11-11 01:25:50,finance,経理財務部門,staff,一般社員,medium,中頻度,True,A,A社,3,4,5,2,3,4,5,2,2,2,4,3,3,4,4,4,1,5,2,5,
162,41,2025-11-03 08:21:50,finance,経理財務部門,staff,一般社員,medium,中頻度,True,B,B社,1,1,4,2,3,2,3,5,4,3,3,3,1,1,3,3,4,5,5,2,
163,41,2025-11-16 04:21:50,finance,経理財務部門,staff,一般社員,medium,中頻度,True,C,C社,5,1,2,3,2,3,4,2,2,1,4,4,5,5,5,1,2,1,1,5,
164,41,2025-11-15 10:02:50,finance,経理財務部門,staff,一般社員,medium,中頻度,True,D,D社,1,5,1,3,1,5,5,1,5,2,3,1,1,4,5,1,1,1,3,2,全体的に満足していますが、ドキュメントの質を向上してほしいです。
165,42,2025-11-02 07:39:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,True,A,A社,3,4,1,1,4,5,1,5,2,3,4,3,1,4,5,4,3,3,2,2,
166,42,2025-11-01 23:13:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,True,B,B社,2,3,3,3,2,2,1,4,3,5,1,5,2,1,5,5,5,3,5,1,
167,42,2025-11-14 06:01:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,True,C,C社,4,4,1,2,1,1,2,2,4,2,1,1,2,3,4,5,1,2,1,2,
168,42,2025-11-01 23:08:50,it,IT部門,specialist,スペシャリスト,medium,中頻度,True,D,D社,3,1,4,3,5,3,3,1,1,5,4,5,5,3,5,3,1,2,1,3,
169,43,2025-11-04 01:48:50,it,IT部門,staff,一般社員,medium,中頻度,False,A,A社,1,1,5,5,3,2,1,5,2,4,2,4,1,2,4,4,5,3,1,2,
170,43,2025-11-02 01:55:50,it,IT部門,staff,一般社員,medium,中頻度,False,B,B社,4,4,5,3,4,4,5,2,4,5,3,3,3,3,1,3,4,1,2,2,
171,43,2025-11-08 07:53:50,it,IT部門,staff,一般社員,medium,中頻度,False,C,C社,1,4,5,2,4,3,5,2,4,2,4,1,1,4,1,4,2,4,2,4,
172,43,2025-11-07 07:08:50,it,IT部門,staff,一般社員,medium,中頻度,False,D,D社,1,1,2,1,4,5,1,4,2,5,3,3,2,5,5,3,4,3,1,4,もう少しコストを抑えられると助かります。
173,44,2025-10-28 01:04:50,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,2,3,1,4,3,2,5,1,1,1,5,3,1,2,5,4,3,1,2,1,
174,44,2025-11-16 01:42:50,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,4,5,4,3,1,5,5,3,1,2,4,1,4,5,5,1,1,3,1,1,もう少しコストを抑えられると助かります。
175,44,2025-10-26 04:45:50,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,4,5,2,2,2,5,2,2,2,3,2,3,4,5,1,3,4,5,4,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
176,44,2025-11-11 01:35:50,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,2,4,3,4,1,5,3,5,4,5,5,3,3,4,3,3,2,3,2,4,
177,45,2025-10-28 23:27:50,business,業務部門,executive,役員,high,高頻度,False,A,A社,3,5,4,4,2,1,2,4,1,1,4,2,5,1,1,4,3,5,3,5,
178,45,2025-11-05 00:05:50,business,業務部門,executive,役員,high,高頻度,False,B,B社,1,1,4,5,4,5,3,4,2,4,1,2,1,1,5,2,4,1,2,1,
179,45,2025-11-05 02:51:50,business,業務部門,executive,役員,high,高頻度,False,C,C社,5,1,4,4,1,4,5,2,2,4,4,1,4,1,3,2,1,5,1,1,
180,45,2025-11-01 09:14:50,business,業務部門,executive,役員,high,高頻度,False,D,D社,1,4,5,2,4,4,3,2,2,5,1,1,5,3,3,1,2,3,3,4,
181,46,2025-11-05 08:04:50,business,業務部門,executive,役員,high,高頻度,False,A,A社,1,4,4,2,5,3,5,2,4,4,1,3,4,1,2,5,1,5,5,4,
182,46,2025-11-21 05:47:50,business,業務部門,executive,役員,high,高頻度,False,B,B社,3,4,1,3,4,5,5,3,1,3,4,5,5,4,4,5,1,4,3,3,技術的な知識が豊富で、安心して任せられます。
183,46,2025-11-17 02:07:50,business,業務部門,executive,役員,high,高頻度,False,C,C社,1,3,4,3,4,5,2,2,4,2,4,1,5,3,5,1,3,5,3,4,
184,46,2025-11-23 03:03:50,business,業務部門,executive,役員,high,高頻度,False,D,D社,2,5,5,3,2,2,2,1,3,1,1,3,4,1,4,5,2,5,2,2,
185,47,2025-10-30 02:04:50,hr,人事部門,executive,役員,low,低頻度,False,A,A社,2,4,4,4,5,1,4,5,1,5,3,5,2,5,2,4,5,2,3,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
186,47,2025-11-06 23:19:50,hr,人事部門,executive,役員,low,低頻度,False,B,B社,4,2,3,4,4,3,1,2,4,4,5,2,5,4,4,2,1,4,3,2,今後も継続して利用したいと思います。
187,47,2025-11-17 04:58:50,hr,人事部門,executive,役員,low,低頻度,False,C,C社,5,2,3,5,4,5,4,3,1,2,2,1,1,4,5,1,2,1,1,2,コミュニケーションが取りやすく、信頼できるパートナーです。
188,47,2025-11-23 05:59:50,hr,人事部門,executive,役員,low,低頻度,False,D,D社,1,1,5,3,5,2,4,5,3,3,4,3,4,2,2,4,1,5,2,2,
189,48,2025-11-15 02:25:50,business,業務部門,manager,マネージャー,high,高頻度,True,A,A社,1,5,1,1,5,1,3,4,5,4,5,2,2,4,4,1,4,4,1,1,一部対応に遅れが見られることがあります。
190,48,2025-10-30 00:32:50,business,業務部門,manager,マネージャー,high,高頻度,True,B,B社,3,4,1,5,1,3,5,2,2,4,5,4,4,5,1,2,4,1,2,2,
191,48,2025-11-21 00:02:50,business,業務部門,manager,マネージャー,high,高頻度,True,C,C社,2,2,2,1,2,3,5,5,4,1,3,2,3,4,3,5,2,4,5,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
192,48,2025-11-09 02:20:50,business,業務部門,manager,マネージャー,high,高頻度,True,D,D社,5,5,5,4,5,5,5,4,3,3,5,3,1,2,2,4,3,2,3,4,
193,49,2025-11-20 06:30:50,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,4,1,4,5,5,3,1,3,3,3,4,5,3,4,1,2,5,1,2,5,改善提案が的確で、ビジネスに貢献してくれています。
194,49,2025-11-03 02:22:50,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,2,3,5,5,3,2,3,1,1,5,5,4,5,4,5,1,4,1,3,5,
195,49,2025-10-25 09:20:50,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,4,5,2,2,5,3,3,2,1,1,4,4,5,2,3,3,3,5,3,2,
196,49,2025-11-06 04:25:50,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,3,5,5,4,2,4,5,1,2,5,4,4,3,4,2,4,5,3,4,5,
197,50,2025-11-21 00:57:50,finance,経理財務部門,executive,役員,high,高頻度,False,A,A社,3,3,5,4,4,2,4,3,1,1,1,1,3,3,3,1,4,1,1,1,
198,50,2025-11-02 04:49:50,finance,経理財務部門,executive,役員,high,高頻度,False,B,B社,1,5,2,5,4,1,1,5,4,3,3,3,5,4,2,1,5,1,2,4,
199,50,2025-11-10 05:51:50,finance,経理財務部門,executive,役員,high,高頻度,False,C,C社,5,1,1,4,4,1,4,5,4,1,2,4,2,1,2,2,1,2,5,2,
200,50,2025-11-20 07:29:50,finance,経理財務部門,executive,役員,high,高頻度,False,D,D社,4,1,4,5,4,5,2,3,4,1,1,2,1,1,4,1,2,2,4,3,技術的な知識が豊富で、安心して任せられます。
201,51,2025-11-23 23:15:50,sales,営業部門,leader,リーダー,low,低頻度,True,A,A社,2,3,2,2,3,5,3,3,5,1,2,5,4,3,3,4,4,2,1,5,改善提案が的確で、ビジネスに貢献してくれています。
202,51,2025-11-22 03:19:50,sales,営業部門,leader,リーダー,low,低頻度,True,B,B社,3,4,3,5,5,4,3,2,4,2,4,3,3,4,3,4,4,5,5,5,
203,51,2025-11-12 03:10:50,sales,営業部門,leader,リーダー,low,低頻度,True,C,C社,1,2,1,4,4,1,4,4,1,2,1,2,1,5,1,1,1,1,5,2,
204,51,2025-10-28 08:35:50,sales,営業部門,leader,リーダー,low,低頻度,True,D,D社,1,4,3,4,1,1,1,1,1,3,5,1,4,4,5,2,4,2,3,5,今後も継続して利用したいと思います。
205,52,2025-11-05 04:35:50,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,False,A,A社,4,5,1,5,4,1,3,1,4,1,5,4,4,1,1,4,4,2,1,5,もう少しコストを抑えられると助かります。
206,52,2025-11-13 07:15:50,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,False,B,B社,3,2,4,5,5,1,4,5,3,3,2,2,3,2,4,3,4,4,4,3,
207,52,2025-11-06 08:20:50,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,False,C,C社,5,3,4,5,4,3,1,5,3,2,4,3,2,3,2,5,4,4,2,1,
208,52,2025-11-01 23:53:50,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,False,D,D社,3,3,5,3,3,2,4,2,3,1,2,2,2,2,4,2,4,2,2,2,コミュニケーションが取りやすく、信頼できるパートナーです。
209,53,2025-11-06 23:41:50,business,業務部門,specialist,スペシャリスト,low,低頻度,True,A,A社,4,2,3,4,2,2,1,3,2,5,3,1,1,5,4,2,3,5,4,2,
210,53,2025-11-23 07:51:50,business,業務部門,specialist,スペシャリスト,low,低頻度,True,B,B社,4,1,1,4,2,4,5,1,5,2,5,5,1,4,1,5,4,3,3,3,改善提案が的確で、ビジネスに貢献してくれています。
211,53,2025-11-17 09:20:50,business,業務部門,specialist,スペシャリスト,low,低頻度,True,C,C社,3,2,4,3,5,3,1,2,4,2,1,4,5,5,2,5,1,4,3,3,もう少しコストを抑えられると助かります。
212,53,2025-11-05 05:12:50,business,業務部門,specialist,スペシャリスト,low,低頻度,True,D,D社,4,5,2,5,2,1,2,5,2,2,1,3,2,2,5,4,4,4,5,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
213,54,2025-11-24 10:06:50,logistics,物流部門,manager,マネージャー,high,高頻度,False,A,A社,3,1,4,2,2,1,5,5,3,1,1,4,1,4,4,1,5,1,1,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
214,54,2025-11-04 08:28:50,logistics,物流部門,manager,マネージャー,high,高頻度,False,B,B社,2,3,2,5,1,5,4,1,4,4,5,4,5,5,5,1,5,1,5,2,コミュニケーションが取りやすく、信頼できるパートナーです。
215,54,2025-11-15 00:54:50,logistics,物流部門,manager,マネージャー,high,高頻度,False,C,C社,3,2,1,5,5,5,5,5,2,5,4,4,4,1,2,3,1,2,2,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
216,54,2025-11-22 03:40:50,logistics,物流部門,manager,マネージャー,high,高頻度,False,D,D社,3,4,4,3,5,4,5,5,1,5,5,2,1,1,2,1,3,1,4,1,
217,55,2025-11-03 09:34:50,hr,人事部門,staff,一般社員,high,高頻度,True,A,A社,4,4,4,4,2,1,4,4,3,3,5,2,5,3,1,3,1,1,1,2,
218,55,2025-11-04 05:52:50,hr,人事部門,staff,一般社員,high,高頻度,True,B,B社,4,5,1,5,2,4,4,3,2,1,1,5,2,1,3,3,3,3,4,1,
219,55,2025-11-03 07:16:50,hr,人事部門,staff,一般社員,high,高頻度,True,C,C社,1,4,4,4,2,3,2,5,1,2,5,1,4,1,1,2,2,5,1,4,一部対応に遅れが見られることがあります。
220,55,2025-10-31 05:50:50,hr,人事部門,staff,一般社員,high,高頻度,True,D,D社,1,2,2,1,3,2,4,4,3,4,1,3,1,2,5,2,5,2,2,2,全体的に満足していますが、ドキュメントの質を向上してほしいです。
221,56,2025-11-24 05:51:50,sales,営業部門,manager,マネージャー,high,高頻度,False,A,A社,2,2,4,4,4,1,3,2,5,1,4,2,2,1,1,4,5,3,2,5,
222,56,2025-11-17 01:47:50,sales,営業部門,manager,マネージャー,high,高頻度,False,B,B社,1,4,3,2,3,3,3,5,3,1,3,4,4,1,2,5,5,2,1,2,
223,56,2025-11-12 03:33:50,sales,営業部門,manager,マネージャー,high,高頻度,False,C,C社,3,2,5,2,5,1,2,2,5,4,1,1,3,2,4,5,3,5,3,1,
224,56,2025-11-10 23:27:50,sales,営業部門,manager,マネージャー,high,高頻度,False,D,D社,4,5,2,5,1,5,1,5,5,2,2,3,2,1,3,3,1,2,1,4,
225,57,2025-11-03 02:35:50,business,業務部門,executive,役員,low,低頻度,False,A,A社,1,1,3,4,4,4,1,1,5,1,3,3,3,1,2,5,3,1,2,1,
226,57,2025-11-19 08:46:50,business,業務部門,executive,役員,low,低頻度,False,B,B社,1,5,1,5,1,5,3,4,4,5,4,3,1,3,4,3,5,5,4,1,
227,57,2025-11-14 04:37:50,business,業務部門,executive,役員,low,低頻度,False,C,C社,2,5,2,3,5,2,4,4,4,5,3,3,5,1,5,5,5,3,5,3,
228,57,2025-11-08 06:51:50,business,業務部門,executive,役員,low,低頻度,False,D,D社,2,2,5,2,5,5,2,1,5,4,1,5,1,1,5,4,5,3,4,1,
229,58,2025-10-31 07:38:50,hr,人事部門,leader,リーダー,medium,中頻度,True,A,A社,3,1,5,5,1,1,1,3,1,2,4,3,2,3,5,2,5,4,2,4,今後も継続して利用したいと思います。
230,58,2025-11-19 01:50:50,hr,人事部門,leader,リーダー,medium,中頻度,True,B,B社,4,2,1,3,1,5,1,4,5,4,2,1,3,2,1,2,2,3,4,5,
231,58,2025-10-27 03:40:50,hr,人事部門,leader,リーダー,medium,中頻度,True,C,C社,2,3,1,5,1,1,5,2,2,1,1,2,3,1,5,3,5,4,3,3,もう少しコストを抑えられると助かります。
232,58,2025-11-15 09:47:50,hr,人事部門,leader,リーダー,medium,中頻度,True,D,D社,1,2,2,4,5,2,3,4,5,5,1,1,4,5,5,5,3,1,3,1,
233,59,2025-11-04 01:00:50,business,業務部門,leader,リーダー,medium,中頻度,True,A,A社,4,2,4,4,2,5,4,3,4,3,4,4,1,2,1,1,5,3,1,2,
234,59,2025-11-24 02:51:50,business,業務部門,leader,リーダー,medium,中頻度,True,B,B社,4,2,1,4,1,4,2,2,4,4,4,5,1,2,4,4,4,5,4,3,一部対応に遅れが見られることがあります。
235,59,2025-11-03 02:59:50,business,業務部門,leader,リーダー,medium,中頻度,True,C,C社,1,1,4,4,4,4,1,2,2,3,3,5,2,1,2,5,2,4,4,4,
236,59,2025-10-31 01:09:50,business,業務部門,leader,リーダー,medium,中頻度,True,D,D社,2,2,3,1,5,4,5,1,2,3,2,4,3,3,3,1,5,3,2,2,全体的に満足していますが、ドキュメントの質を向上してほしいです。
237,60,2025-10-26 02:38:50,sales,営業部門,executive,役員,low,低頻度,True,A,A社,1,1,5,3,3,5,3,5,3,5,3,1,2,2,5,4,4,1,1,4,
238,60,2025-11-13 00:37:50,sales,営業部門,executive,役員,low,低頻度,True,B,B社,4,4,4,3,3,5,3,1,1,4,3,1,2,3,5,4,3,5,1,2,一部対応に遅れが見られることがあります。
239,60,2025-11-07 09:44:50,sales,営業部門,executive,役員,low,低頻度,True,C,C社,5,3,5,4,4,5,2,5,1,3,1,4,3,5,5,2,2,5,4,5,
240,60,2025-10-31 05:39:50,sales,営業部門,executive,役員,low,低頻度,True,D,D社,5,1,4,1,2,1,1,1,1,1,4,3,2,3,1,3,5,1,5,4,改善提案が的確で、ビジネスに貢献してくれています。
241,61,2025-11-06 02:17:50,finance,経理財務部門,leader,リーダー,low,低頻度,True,A,A社,3,4,3,4,1,2,2,5,4,2,1,3,3,4,1,5,3,3,4,2,
242,61,2025-11-14 00:05:50,finance,経理財務部門,leader,リーダー,low,低頻度,True,B,B社,1,1,1,1,5,4,2,4,1,2,2,2,2,3,1,4,4,2,4,4,全体的に満足していますが、ドキュメントの質を向上してほしいです。
243,61,2025-11-18 00:57:50,finance,経理財務部門,leader,リーダー,low,低頻度,True,C,C社,1,1,3,4,1,1,5,2,3,5,3,1,5,2,3,5,2,3,4,3,今後も継続して利用したいと思います。
244,61,2025-11-07 02:19:50,finance,経理財務部門,leader,リーダー,low,低頻度,True,D,D社,3,3,1,2,5,4,3,5,3,4,2,1,2,3,2,4,5,4,3,4,コミュニケーションが取りやすく、信頼できるパートナーです。
245,62,2025-11-19 07:37:50,logistics,物流部門,manager,マネージャー,low,低頻度,True,A,A社,3,5,1,2,3,1,4,4,1,4,4,4,2,3,5,2,3,4,1,4,
246,62,2025-10-26 07:23:50,logistics,物流部門,manager,マネージャー,low,低頻度,True,B,B社,3,5,5,5,1,5,3,3,2,2,4,4,5,4,4,3,2,3,3,2,
247,62,2025-11-23 00:37:50,logistics,物流部門,manager,マネージャー,low,低頻度,True,C,C社,4,1,3,4,4,4,3,1,3,1,5,3,1,4,5,1,4,4,5,4,
248,62,2025-10-29 06:50:50,logistics,物流部門,manager,マネージャー,low,低頻度,True,D,D社,1,2,4,3,2,5,5,3,2,2,2,1,3,1,5,1,5,2,2,5,コミュニケーションが取りやすく、信頼できるパートナーです。
249,63,2025-11-10 07:46:50,sales,営業部門,manager,マネージャー,low,低頻度,True,A,A社,4,4,3,5,4,4,4,4,4,2,1,1,4,2,5,2,2,2,5,1,
250,63,2025-11-04 06:47:50,sales,営業部門,manager,マネージャー,low,低頻度,True,B,B社,3,2,5,2,2,3,1,3,3,4,2,5,5,1,5,4,4,5,1,3,
251,63,2025-11-20 07:35:50,sales,営業部門,manager,マネージャー,low,低頻度,True,C,C社,1,2,1,4,1,1,4,3,2,3,3,2,1,4,2,2,4,4,2,2,もう少しコストを抑えられると助かります。
252,63,2025-11-20 07:36:50,sales,営業部門,manager,マネージャー,low,低頻度,True,D,D社,4,1,5,5,1,3,1,4,1,1,4,2,2,3,4,3,3,3,5,4,
253,64,2025-11-22 01:55:50,finance,経理財務部門,executive,役員,medium,中頻度,True,A,A社,4,1,2,4,2,1,4,2,4,4,4,3,1,4,1,1,4,5,1,4,
254,64,2025-11-21 06:36:50,finance,経理財務部門,executive,役員,medium,中頻度,True,B,B社,3,1,2,2,3,2,2,5,5,2,2,1,5,5,4,5,4,2,5,4,技術的な知識が豊富で、安心して任せられます。
255,64,2025-11-02 03:01:50,finance,経理財務部門,executive,役員,medium,中頻度,True,C,C社,1,1,4,5,5,4,4,1,5,3,2,5,2,3,5,1,1,5,2,3,
256,64,2025-11-14 03:57:50,finance,経理財務部門,executive,役員,medium,中頻度,True,D,D社,3,5,5,2,4,2,5,5,1,1,2,1,1,1,4,3,4,1,2,1,改善提案が的確で、ビジネスに貢献してくれています。
257,65,2025-11-18 07:39:50,sales,営業部門,leader,リーダー,high,高頻度,True,A,A社,1,1,4,1,4,2,1,1,4,5,3,4,4,3,5,4,5,4,5,5,
258,65,2025-11-14 02:25:50,sales,営業部門,leader,リーダー,high,高頻度,True,B,B社,5,5,4,2,4,1,3,5,4,1,3,3,3,5,4,2,2,3,3,5,
259,65,2025-11-08 00:53:50,sales,営業部門,leader,リーダー,high,高頻度,True,C,C社,2,5,2,4,1,3,5,3,4,1,1,2,3,4,3,1,5,2,5,2,
260,65,2025-11-03 02:25:50,sales,営業部門,leader,リーダー,high,高頻度,True,D,D社,2,1,4,3,4,5,1,2,4,2,2,1,5,2,4,1,5,5,5,1,
261,66,2025-11-04 05:05:50,it,IT部門,specialist,スペシャリスト,high,高頻度,False,A,A社,2,3,2,2,5,1,1,3,5,2,1,3,2,2,1,5,3,3,5,1,
262,66,2025-11-11 00:16:50,it,IT部門,specialist,スペシャリスト,high,高頻度,False,B,B社,3,4,1,3,5,5,3,2,2,5,5,2,2,2,1,2,1,4,3,3,
263,66,2025-10-29 02:32:50,it,IT部門,specialist,スペシャリスト,high,高頻度,False,C,C社,5,2,5,1,2,2,2,4,4,5,3,1,3,4,4,5,1,3,4,4,
264,66,2025-11-16 01:53:50,it,IT部門,specialist,スペシャリスト,high,高頻度,False,D,D社,1,5,4,5,1,5,5,1,2,5,4,5,1,2,4,5,5,4,2,1,
265,67,2025-10-31 00:34:50,logistics,物流部門,staff,一般社員,medium,中頻度,False,A,A社,4,4,2,5,5,3,3,1,4,4,5,3,2,5,2,4,2,4,1,4,
266,67,2025-11-07 04:42:50,logistics,物流部門,staff,一般社員,medium,中頻度,False,B,B社,1,3,3,3,3,1,3,4,3,4,4,1,4,4,4,1,1,4,2,3,
267,67,2025-11-08 05:11:50,logistics,物流部門,staff,一般社員,medium,中頻度,False,C,C社,4,2,4,5,1,3,2,5,3,2,5,2,4,2,1,2,1,5,2,2,
268,67,2025-10-31 05:32:50,logistics,物流部門,staff,一般社員,medium,中頻度,False,D,D社,1,2,1,2,1,3,5,4,3,2,1,2,2,1,3,4,5,4,4,2,
269,68,2025-11-22 08:52:50,business,業務部門,specialist,スペシャリスト,high,高頻度,True,A,A社,5,5,1,3,5,1,3,4,4,5,1,5,2,4,1,4,1,3,2,4,
270,68,2025-10-25 08:32:50,business,業務部門,specialist,スペシャリスト,high,高頻度,True,B,B社,4,1,3,4,3,3,2,2,2,4,3,3,3,4,2,4,3,1,2,4,
271,68,2025-11-08 23:30:50,business,業務部門,specialist,スペシャリスト,high,高頻度,True,C,C社,3,3,2,2,2,4,5,4,5,3,4,3,5,3,4,3,5,3,3,1,コミュニケーションが取りやすく、信頼できるパートナーです。
272,68,2025-11-03 06:02:50,business,業務部門,specialist,スペシャリスト,high,高頻度,True,D,D社,1,5,4,2,5,4,4,1,1,4,5,1,3,2,3,3,1,5,3,3,
273,69,2025-11-22 05:42:50,business,業務部門,manager,マネージャー,medium,中頻度,False,A,A社,1,3,2,2,3,4,1,3,5,2,2,2,5,1,1,4,1,4,3,2,
274,69,2025-11-17 07:59:50,business,業務部門,manager,マネージャー,medium,中頻度,False,B,B社,4,1,1,4,1,5,2,2,4,4,2,2,4,5,3,3,1,1,3,1,
275,69,2025-11-13 02:39:50,business,業務部門,manager,マネージャー,medium,中頻度,False,C,C社,3,1,2,1,3,3,1,2,3,2,3,5,5,4,5,2,5,5,3,5,
