response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment,performance_incident_response_speed_z,performance_sla_achievement_z,performance_problem_resolution_z,performance_communication_speed_z,performance_availability_maintenance_z,technical_expertise_z,technical_troubleshooting_z,technical_new_tech_adaptation_z,technical_documentation_quality_z,technical_proposal_z,business_process_understanding_z,business_impact_consideration_z,business_prioritization_z,business_stakeholder_management_z,business_cost_awareness_z,improvement_proposal_quality_z,improvement_proposal_frequency_z,improvement_proactive_attitude_z,improvement_innovation_z,improvement_long_term_perspective_z,performance_incident_response_speed_z5,performance_sla_achievement_z5,performance_problem_resolution_z5,performance_communication_speed_z5,performance_availability_maintenance_z5,technical_expertise_z5,technical_troubleshooting_z5,technical_new_tech_adaptation_z5,technical_documentation_quality_z5,technical_proposal_z5,business_process_understanding_z5,business_impact_consideration_z5,business_prioritization_z5,business_stakeholder_management_z5,business_cost_awareness_z5,improvement_proposal_quality_z5,improvement_proposal_frequency_z5,improvement_proactive_attitude_z5,improvement_innovation_z5,improvement_long_term_perspective_z5
29,8,2025-11-01 00:38:39,it,IT部門,staff,一般社員,high,高頻度,True,A,A社,4,2,5,3,1,4,1,1,5,3,1,4,3,2,1,5,2,4,3,4,,0.5000000000000001,-0.13206763594884358,0.7833494518006403,-0.5,-0.8660254037844387,0.7833494518006403,-0.7071067811865475,-0.8333333333333334,0.7833494518006404,-0.5,-0.5,0.6063390625908326,-0.8660254037844387,-0.8333333333333334,-1.3174650984805198,0.8488746876271654,-0.5,1.390758974918296,-0.26111648393354675,0.8333333333333333,3.6666666666666665,2.8239098187348755,4.044465935734187,2.3333333333333335,1.8452994616207488,4.044465935734187,2.0571909584179373,1.8888888888888893,4.044465935734187,2.3333333333333335,2.3333333333333335,3.8084520834544433,1.8452994616207488,1.8888888888888893,1.2433798686926407,4.1318329168362204,2.3333333333333335,4.85434529989106,2.6518446880886044,4.111111111111111
30,8,2025-11-02 06:54:39,it,IT部門,staff,一般社員,high,高頻度,True,B,B社,4,1,1,5,4,3,1,1,5,5,1,5,3,4,4,5,5,2,1,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。,0.5000000000000001,-0.6603381797442178,-1.3055824196677337,0.8333333333333334,0.8660254037844387,-0.26111648393354675,-0.7071067811865475,-0.8333333333333334,0.7833494518006404,0.8333333333333334,-0.5,1.0914103126634986,-0.8660254037844387,0.5,0.43915503282683993,0.8488746876271654,1.5,-0.1986798535597566,-1.3055824196677337,0.8333333333333333,3.6666666666666665,2.119549093674377,1.2592234404430223,4.111111111111111,4.1547005383792515,2.6518446880886044,2.0571909584179373,1.8888888888888893,4.044465935734187,4.111111111111111,2.3333333333333335,4.4552137502179985,1.8452994616207488,3.6666666666666665,3.58554004376912,4.1318329168362204,5.0,2.7350935285869915,1.2592234404430223,4.111111111111111
31,8,2025-11-20 04:24:39,it,IT部門,staff,一般社員,high,高頻度,True,C,C社,3,1,3,5,4,4,4,4,3,5,3,1,4,5,5,2,2,2,5,2,,-1.5000000000000002,-0.6603381797442178,-0.26111648393354675,0.8333333333333334,0.8660254037844387,0.7833494518006403,1.414213562373095,1.1666666666666667,-1.305582419667734,0.8333333333333334,1.5,-0.8488746876271656,0.8660254037844387,1.1666666666666667,1.02469507659596,-0.6063390625908325,-0.5,-0.1986798535597566,0.7833494518006403,-0.49999999999999994,1.0000000000000002,2.119549093674377,2.6518446880886044,4.111111111111111,4.1547005383792515,4.044465935734187,4.885618083164125,4.555555555555555,1.259223440443022,4.111111111111111,5.0,1.8681670831637796,4.1547005383792515,4.555555555555555,4.366260102127946,2.1915479165455567,2.3333333333333335,2.7350935285869915,4.044465935734187,2.3333333333333335
32,8,2025-11-05 04:27:39,it,IT部門,staff,一般社員,high,高頻度,True,D,D社,4,5,5,2,1,2,2,3,4,2,1,1,4,2,3,1,2,1,5,1,,0.5000000000000001,1.4527439954372794,0.7833494518006403,-1.1666666666666667,-0.8660254037844387,-1.3055824196677337,0.0,0.5,-0.2611164839335468,-1.1666666666666667,-0.5,-0.8488746876271656,0.8660254037844387,-0.8333333333333334,-0.14638501094227999,-1.0914103126634984,-0.5,-0.9933992677987828,0.7833494518006403,-1.1666666666666665,3.6666666666666665,4.936991993916372,4.044465935734187,1.4444444444444449,1.8452994616207488,1.2592234404430223,3.0,3.6666666666666665,2.6518446880886044,1.4444444444444449,2.3333333333333335,1.8681670831637796,4.1547005383792515,1.8888888888888893,2.8048199854102935,1.5447862497820024,2.3333333333333335,1.6754676429349566,4.044465935734187,1.444444444444445
33,9,2025-11-15 03:58:39,logistics,物流部門,staff,一般社員,low,低頻度,True,A,A社,4,5,2,2,4,2,5,1,3,5,3,1,3,2,5,4,1,4,3,3,,0.43915503282683993,0.8488746876271654,-0.3872983346207417,-1.3055824196677337,0.8660254037844387,-1.161895003862225,0.8488746876271654,-1.0914103126634984,-1.224744871391589,1.02469507659596,0.0,-1.1666666666666667,-1.5,-1.414213562373095,0.5,0.5477225575051661,-0.5,0.5,0.0,-0.14638501094227999,3.58554004376912,4.1318329168362204,2.483602220505678,1.2592234404430223,4.1547005383792515,1.4508066615170336,4.1318329168362204,1.5447862497820024,1.3670068381445486,4.366260102127946,3.0,1.4444444444444449,1.0000000000000007,1.114381916835874,3.6666666666666665,3.7302967433402214,2.3333333333333335,3.6666666666666665,3.0,2.8048199854102935
34,9,2025-11-23 09:55:39,logistics,物流部門,staff,一般社員,low,低頻度,True,B,B社,1,5,4,4,2,3,2,5,4,3,1,4,5,4,5,2,1,4,3,4,コミュニケーションが取りやすく、信頼できるパートナーです。,-1.3174650984805198,0.8488746876271654,1.161895003862225,0.7833494518006403,-0.8660254037844387,-0.3872983346207417,-0.6063390625908325,0.8488746876271654,0.0,-0.14638501094227999,-1.414213562373095,0.8333333333333334,0.5,0.0,0.5,-0.5477225575051661,-0.5,0.5,0.0,0.43915503282683993,1.2433798686926407,4.1318329168362204,4.549193338482967,4.044465935734187,1.8452994616207488,2.483602220505678,2.1915479165455567,4.1318329168362204,3.0,2.8048199854102935,1.114381916835874,4.111111111111111,3.6666666666666665,3.0,3.6666666666666665,2.2697032566597786,2.3333333333333335,3.6666666666666665,3.0,3.58554004376912
35,9,2025-10-27 08:54:39,logistics,物流部門,staff,一般社員,low,低頻度,True,C,C社,3,1,1,3,2,4,1,5,5,4,4,4,5,5,4,1,4,4,1,1,,-0.14638501094227999,-1.0914103126634984,-1.161895003862225,-0.26111648393354675,-0.8660254037844387,0.3872983346207417,-1.0914103126634984,0.8488746876271654,1.224744871391589,0.43915503282683993,0.7071067811865475,0.8333333333333334,0.5,0.7071067811865475,-1.5,-1.0954451150103321,1.5,0.5,-1.224744871391589,-1.3174650984805198,2.8048199854102935,1.5447862497820024,1.4508066615170336,2.6518446880886044,1.8452994616207488,3.516397779494322,1.5447862497820024,4.1318329168362204,4.632993161855452,3.58554004376912,3.942809041582063,4.111111111111111,3.6666666666666665,3.942809041582063,1.0000000000000007,1.5394065133195576,5.0,3.6666666666666665,1.3670068381445486,1.2433798686926407
36,9,2025-10-30 08:00:39,logistics,物流部門,staff,一般社員,low,低頻度,True,D,D社,5,2,3,4,4,5,5,2,4,1,4,2,5,5,5,5,1,2,5,5,,1.02469507659596,-0.6063390625908325,0.3872983346207417,0.7833494518006403,0.8660254037844387,1.161895003862225,0.8488746876271654,-0.6063390625908325,0.0,-1.3174650984805198,0.7071067811865475,-0.5,0.5,0.7071067811865475,0.5,1.0954451150103321,-0.5,-1.5,1.224744871391589,1.02469507659596,4.366260102127946,2.1915479165455567,3.516397779494322,4.044465935734187,4.1547005383792515,4.549193338482967,4.1318329168362204,2.1915479165455567,3.0,1.2433798686926407,3.942809041582063,2.3333333333333335,3.6666666666666665,3.942809041582063,3.6666666666666665,4.460593486680443,2.3333333333333335,1.0000000000000007,4.632993161855452,4.366260102127946
37,10,2025-11-01 01:43:39,business,業務部門,staff,一般社員,medium,中頻度,False,A,A社,3,4,5,5,4,3,1,3,4,1,5,1,5,2,5,4,5,1,1,4,コミュニケーションが取りやすく、信頼できるパートナーです。,0.14638501094227999,0.38729833462074176,0.6603381797442178,1.5,0.1986798535597566,0.5,-0.5,0.0,0.8660254037844387,-0.6603381797442178,0.9933992677987828,-0.8660254037844387,1.1666666666666667,-0.6063390625908325,0.8660254037844387,0.43915503282683993,0.8488746876271654,-0.6603381797442178,-0.8488746876271654,-0.26111648393354675,3.1951800145897065,3.516397779494322,3.880450906325623,5.0,3.2649064714130085,3.6666666666666665,2.3333333333333335,3.0,4.1547005383792515,2.119549093674377,4.324532357065044,1.8452994616207488,4.555555555555555,2.1915479165455567,4.1547005383792515,3.58554004376912,4.1318329168362204,2.119549093674377,1.8681670831637798,2.6518446880886044
38,10,2025-11-06 04:13:39,business,業務部門,staff,一般社員,medium,中頻度,False,B,B社,5,5,5,2,2,3,1,3,2,5,4,4,4,5,4,5,5,5,4,3,,1.3174650984805198,1.1618950038622253,0.6603381797442178,-0.5,-1.390758974918296,0.5,-0.5,0.0,-0.8660254037844387,1.4527439954372794,0.1986798535597566,0.8660254037844387,0.5000000000000001,0.8488746876271654,0.2886751345948129,1.02469507659596,0.8488746876271654,1.4527439954372794,0.6063390625908325,-1.3055824196677337,4.7566201313073595,4.549193338482967,3.880450906325623,2.3333333333333335,1.1456547001089392,3.6666666666666665,2.3333333333333335,3.0,1.8452994616207488,4.936991993916372,3.2649064714130085,4.1547005383792515,3.6666666666666665,4.1318329168362204,3.38490017945975,4.366260102127946,4.1318329168362204,4.936991993916372,3.8084520834544433,1.2592234404430223
39,10,2025-11-14 07:28:39,business,業務部門,staff,一般社員,medium,中頻度,False,C,C社,1,2,1,2,4,1,3,4,4,2,2,4,2,5,4,3,2,2,5,5,,-1.02469507659596,-1.1618950038622253,-1.4527439954372792,-0.5,0.1986798535597566,-1.5,1.5,1.224744871391589,0.8660254037844387,-0.13206763594884358,-1.390758974918296,0.8660254037844387,-0.8333333333333335,0.8488746876271654,0.2886751345948129,-0.14638501094227999,-0.6063390625908325,-0.13206763594884358,1.0914103126634984,0.7833494518006403,1.6337398978720539,1.4508066615170334,1.0630080060836284,2.3333333333333335,3.2649064714130085,1.0000000000000007,5.0,4.632993161855452,4.1547005383792515,2.8239098187348755,1.1456547001089392,4.1547005383792515,1.888888888888889,4.1318329168362204,3.38490017945975,2.8048199854102935,2.1915479165455567,2.8239098187348755,4.455213750217998,4.044465935734187
40,10,2025-11-15 05:07:39,business,業務部門,staff,一般社員,medium,中頻度,False,D,D社,2,3,4,2,5,3,1,2,2,1,4,1,2,1,1,1,1,1,1,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。,-0.43915503282683993,-0.38729833462074176,0.13206763594884355,-0.5,0.9933992677987828,0.5,-0.5,-1.224744871391589,-0.8660254037844387,-0.6603381797442178,0.1986798535597566,-0.8660254037844387,-0.8333333333333335,-1.0914103126634984,-1.4433756729740645,-1.3174650984805198,-1.0914103126634984,-0.6603381797442178,-0.8488746876271654,0.7833494518006403,2.41445995623088,2.483602220505678,3.1760901812651245,2.3333333333333335,4.324532357065044,3.6666666666666665,2.3333333333333335,1.3670068381445486,1.8452994616207488,2.119549093674377,3.2649064714130085,1.8452994616207488,1.888888888888889,1.5447862497820024,1.075499102701248,1.2433798686926407,1.5447862497820024,2.119549093674377,1.8681670831637798,4.044465935734187
41,11,2025-11-17 23:28:39,logistics,物流部門,leader,リーダー,high,高頻度,True,A,A社,4,5,2,1,3,5,4,4,3,2,3,1,3,4,5,3,4,1,5,5,,0.8333333333333334,1.3055824196677337,-1.5,-1.0914103126634984,-1.224744871391589,1.0954451150103321,0.2886751345948129,0.7833494518006403,0.0,0.5,0.0,-1.4433756729740645,-0.38729833462074176,0.8333333333333334,1.5,0.5,0.8333333333333334,-1.3055824196677337,0.8488746876271654,1.02469507659596,4.111111111111111,4.740776559556978,1.0000000000000007,1.5447862497820024,1.3670068381445486,4.460593486680443,3.38490017945975,4.044465935734187,3.0,3.6666666666666665,3.0,1.075499102701248,2.483602220505678,4.111111111111111,5.0,3.6666666666666665,4.111111111111111,1.2592234404430223,4.1318329168362204,4.366260102127946
42,11,2025-11-20 00:05:39,logistics,物流部門,leader,リーダー,high,高頻度,True,B,B社,1,4,4,5,5,2,1,2,2,1,5,4,2,4,2,3,1,5,5,3,,-1.1666666666666667,0.26111648393354675,0.5,0.8488746876271654,1.224744871391589,-0.5477225575051661,-1.4433756729740645,-1.3055824196677337,-1.224744871391589,-1.5,1.414213562373095,0.2886751345948129,-1.1618950038622253,0.8333333333333334,-0.5,0.5,-1.1666666666666667,0.7833494518006403,0.8488746876271654,-0.14638501094227999,1.4444444444444449,3.3481553119113956,3.6666666666666665,4.1318329168362204,4.632993161855452,2.2697032566597786,1.075499102701248,1.2592234404430223,1.3670068381445486,1.0000000000000007,4.885618083164125,3.38490017945975,1.4508066615170334,4.111111111111111,2.3333333333333335,3.6666666666666665,1.4444444444444449,4.044465935734187,4.1318329168362204,2.8048199854102935
43,11,2025-11-04 05:31:39,logistics,物流部門,leader,リーダー,high,高頻度,True,C,C社,4,3,4,2,4,4,5,3,3,2,2,5,5,1,2,3,4,3,2,1,コミュニケーションが取りやすく、信頼できるパートナーです。,0.8333333333333334,-0.7833494518006403,0.5,-0.6063390625908325,0.0,0.5477225575051661,0.8660254037844387,-0.26111648393354675,0.0,0.5,-0.7071067811865475,0.8660254037844387,1.1618950038622253,-1.1666666666666667,-0.5,0.5,0.8333333333333334,-0.26111648393354675,-0.6063390625908325,-1.3174650984805198,4.111111111111111,1.9555340642658132,3.6666666666666665,2.1915479165455567,3.0,3.7302967433402214,4.1547005383792515,2.6518446880886044,3.0,3.6666666666666665,2.0571909584179373,4.1547005383792515,4.549193338482967,1.4444444444444449,2.3333333333333335,3.6666666666666665,4.111111111111111,2.6518446880886044,2.1915479165455567,1.2433798686926407
44,11,2025-10-27 03:12:39,logistics,物流部門,leader,リーダー,high,高頻度,True,D,D社,2,3,4,5,4,1,4,4,4,2,2,4,4,2,2,1,2,5,1,4,,-0.5,-0.7833494518006403,0.5,0.8488746876271654,0.0,-1.0954451150103321,0.2886751345948129,0.7833494518006403,1.224744871391589,0.5,-0.7071067811865475,0.2886751345948129,0.38729833462074176,-0.5,-0.5,-1.5,-0.5,0.7833494518006403,-1.0914103126634984,0.43915503282683993,2.3333333333333335,1.9555340642658132,3.6666666666666665,4.1318329168362204,3.0,1.5394065133195576,3.38490017945975,4.044465935734187,4.632993161855452,3.6666666666666665,2.0571909584179373,3.38490017945975,3.516397779494322,2.3333333333333335,2.3333333333333335,1.0000000000000007,2.3333333333333335,4.044465935734187,1.5447862497820024,3.58554004376912
45,12,2025-11-24 09:10:39,logistics,物流部門,specialist,スペシャリスト,medium,中頻度,True,A,A社,2,4,1,2,3,4,1,2,3,4,1,2,5,3,4,4,5,5,5,1,,-0.2886751345948129,0.2886751345948129,-0.7071067811865475,-1.1618950038622253,0.0,0.3872983346207417,-0.8660254037844387,-0.26111648393354675,-0.3872983346207417,0.43915503282683993,-1.414213562373095,0.0,1.0914103126634984,0.14638501094227999,0.13206763594884358,-0.5000000000000001,0.8660254037844387,1.224744871391589,1.390758974918296,-1.161895003862225,2.61509982054025,3.38490017945975,2.0571909584179373,1.4508066615170334,3.0,3.516397779494322,1.8452994616207488,2.6518446880886044,2.483602220505678,3.58554004376912,1.114381916835874,3.0,4.455213750217998,3.1951800145897065,3.1760901812651245,2.3333333333333335,4.1547005383792515,4.632993161855452,4.85434529989106,1.4508066615170336
46,12,2025-11-16 04:27:39,logistics,物流部門,specialist,スペシャリスト,medium,中頻度,True,B,B社,1,5,1,3,4,2,4,3,5,3,3,3,1,2,5,5,1,1,3,3,,-0.8660254037844387,0.8660254037844387,-0.7071067811865475,-0.38729833462074176,1.224744871391589,-1.161895003862225,0.8660254037844387,0.7833494518006403,1.161895003862225,-0.14638501094227999,0.0,1.224744871391589,-0.8488746876271654,-0.43915503282683993,0.6603381797442178,1.5000000000000004,-0.8660254037844387,-1.224744871391589,-0.1986798535597566,0.3872983346207417,1.8452994616207488,4.1547005383792515,2.0571909584179373,2.483602220505678,4.632993161855452,1.4508066615170336,4.1547005383792515,4.044465935734187,4.549193338482967,2.8048199854102935,3.0,4.632993161855452,1.8681670831637798,2.41445995623088,3.880450906325623,5.0,1.8452994616207488,1.3670068381445486,2.7350935285869915,3.516397779494322
47,12,2025-11-14 06:39:39,logistics,物流部門,specialist,スペシャリスト,medium,中頻度,True,C,C社,2,1,2,5,3,3,1,3,4,1,4,1,4,1,1,4,1,3,3,2,,-0.2886751345948129,-1.4433756729740645,0.0,1.1618950038622253,0.0,-0.3872983346207417,-0.8660254037844387,0.7833494518006403,0.3872983346207417,-1.3174650984805198,0.7071067811865475,-1.224744871391589,0.6063390625908325,-1.02469507659596,-1.4527439954372794,-0.5000000000000001,-0.8660254037844387,0.0,-0.1986798535597566,-0.3872983346207417,2.61509982054025,1.075499102701248,3.0,4.549193338482967,3.0,2.483602220505678,1.8452994616207488,4.044465935734187,3.516397779494322,1.2433798686926407,3.942809041582063,1.3670068381445486,3.8084520834544433,1.6337398978720539,1.063008006083628,2.3333333333333335,1.8452994616207488,3.0,2.7350935285869915,2.483602220505678
48,12,2025-11-22 09:43:39,logistics,物流部門,specialist,スペシャリスト,medium,中頻度,True,D,D社,5,4,4,4,2,5,4,1,2,5,4,2,1,5,5,4,5,3,2,4,,1.4433756729740645,0.2886751345948129,1.414213562373095,0.38729833462074176,-1.224744871391589,1.161895003862225,0.8660254037844387,-1.3055824196677337,-1.161895003862225,1.02469507659596,0.7071067811865475,0.0,-0.8488746876271654,1.3174650984805198,0.6603381797442178,-0.5000000000000001,0.8660254037844387,0.0,-0.9933992677987828,1.161895003862225,4.924500897298753,3.38490017945975,4.885618083164125,3.516397779494322,1.3670068381445486,4.549193338482967,4.1547005383792515,1.2592234404430223,1.4508066615170336,4.366260102127946,3.942809041582063,3.0,1.8681670831637798,4.7566201313073595,3.880450906325623,2.3333333333333335,4.1547005383792515,3.0,1.6754676429349566,4.549193338482967
49,13,2025-10-29 03:22:39,sales,営業部門,staff,一般社員,low,低頻度,True,A,A社,2,4,1,1,3,1,2,4,1,3,1,5,1,1,2,4,5,4,5,4,改善提案が的確で、ビジネスに貢献してくれています。,-1.5,0.7833494518006404,-0.9933992677987828,-1.0954451150103321,-0.7833494518006402,-1.5,-1.161895003862225,0.7071067811865475,-1.3174650984805198,-1.5,-1.1666666666666667,1.02469507659596,-0.7833494518006402,-1.0954451150103321,-0.7833494518006403,0.13206763594884358,1.5,-0.26111648393354675,1.3055824196677337,0.1986798535597566,1.0000000000000007,4.044465935734187,1.6754676429349566,1.5394065133195576,1.9555340642658132,1.0000000000000007,1.4508066615170336,3.942809041582063,1.2433798686926407,1.0000000000000007,1.4444444444444449,4.366260102127946,1.9555340642658132,1.5394065133195576,1.9555340642658132,3.1760901812651245,5.0,2.6518446880886044,4.740776559556978,3.2649064714130085
50,13,2025-11-01 07:48:39,sales,営業部門,staff,一般社員,low,低頻度,True,B,B社,4,4,2,4,3,5,3,1,4,4,4,3,3,4,3,5,3,5,1,2,,0.5,0.7833494518006404,-0.1986798535597566,0.5477225575051661,-0.7833494518006402,0.5,-0.3872983346207417,-1.414213562373095,0.43915503282683993,0.5,0.8333333333333334,-0.14638501094227999,1.3055824196677337,0.5477225575051661,0.26111648393354675,0.6603381797442178,-0.5,0.7833494518006403,-0.7833494518006402,-1.390758974918296,3.6666666666666665,4.044465935734187,2.7350935285869915,3.7302967433402214,1.9555340642658132,3.6666666666666665,2.483602220505678,1.114381916835874,3.58554004376912,3.6666666666666665,4.111111111111111,2.8048199854102935,4.740776559556978,3.7302967433402214,3.3481553119113956,3.880450906325623,2.3333333333333335,4.044465935734187,1.9555340642658132,1.1456547001089392
51,13,2025-11-02 08:41:39,sales,営業部門,staff,一般社員,low,低頻度,True,C,C社,4,3,2,5,5,5,4,3,5,4,2,4,1,5,2,5,3,5,1,5,,0.5,-0.2611164839335468,-0.1986798535597566,1.0954451150103321,1.3055824196677337,0.5,0.3872983346207417,0.0,1.02469507659596,0.5,-0.5,0.43915503282683993,-0.7833494518006402,1.0954451150103321,-0.7833494518006403,0.6603381797442178,-0.5,0.7833494518006403,-0.7833494518006402,0.9933992677987828,3.6666666666666665,2.6518446880886044,2.7350935285869915,4.460593486680443,4.740776559556978,3.6666666666666665,3.516397779494322,3.0,4.366260102127946,3.6666666666666665,2.3333333333333335,3.58554004376912,1.9555340642658132,4.460593486680443,1.9555340642658132,3.880450906325623,2.3333333333333335,4.044465935734187,1.9555340642658132,4.324532357065044
